point1_idx,point1_name,point1_source,point1_lat,point1_lon,point2_idx,point2_name,point2_source,point2_lat,point2_lon,distance_m
2407,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2407,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2407,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2407,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2407,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2444,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2468,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2577,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.656667,125.110833,0.0
2408,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.656667,125.110833,2607,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.656667,125.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2445,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2469,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2521,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2533,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2541,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2554,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2562,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2578,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.110833,0.0
2409,태안군 근흥면 정족도해역 - 사각형어초 (1997년),chungnam_points.gpx,36.624167,126.110833,2608,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.110833,0.0
2410,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.158333,2426,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.158333,0.0
2410,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.158333,2446,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.158333,0.0
2411,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.158333,2428,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.158333,0.0
2411,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.158333,2448,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.158333,0.0
2412,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.086667,2427,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.086667,0.0
2412,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.294167,126.086667,2447,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.086667,0.0
2413,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.086667,2429,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.086667,0.0
2413,보령시 오천면 대길산도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.322778,126.086667,2449,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.086667,0.0
2415,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.050278,2435,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.050278,0.0
2415,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.050278,2455,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.050278,0.0
2415,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.050278,2481,보령시 오천면 오도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.166667,126.050278,0.0
2417,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.080556,2437,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.080556,0.0
2417,보령시 오천면 오도해역 - 잠보형어초 (1996년),chungnam_points.gpx,36.166667,126.080556,2457,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.080556,0.0
2418,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.4525,2438,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.4525,0.0
2418,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.4525,2458,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.4525,0.0
2419,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.450278,2439,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.450278,0.0
2419,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.450278,2459,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.450278,0.0
2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,0.0
2420,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,0.0
2421,서천군 서면 오력도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2466,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2482,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2530,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2538,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2551,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2559,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2575,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.642222,126.072778,0.0
2422,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2467,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2539,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2552,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2560,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2576,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.072778,0.0
2423,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.072778,2606,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.072778,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2444,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2468,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2484,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2496,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2508,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2520,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2532,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2540,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2553,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2561,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2577,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.656667,125.110833,0.0
2424,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.656667,125.110833,2607,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.656667,125.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2445,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2469,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2485,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2497,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2509,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2521,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2533,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2541,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2554,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2562,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2578,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.624167,126.110833,0.0
2425,태안군 근흥면 정족도해역 - 사각형어초 (1996년),chungnam_points.gpx,36.624167,126.110833,2608,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.624167,126.110833,0.0
2426,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.158333,2446,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.158333,0.0
2427,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.294167,126.086667,2447,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.294167,126.086667,0.0
2428,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.158333,2448,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.158333,0.0
2429,보령시 오천면 대길산도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.322778,126.086667,2449,보령시 오천면 대길산도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.322778,126.086667,0.0
2434,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.192222,126.055833,2454,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.192222,126.055833,0.0
2435,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.050278,2455,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.050278,0.0
2435,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.050278,2481,보령시 오천면 오도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.166667,126.050278,0.0
2437,보령시 오천면 오도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.166667,126.080556,2457,보령시 오천면 오도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.166667,126.080556,0.0
2438,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.4525,2458,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.4525,0.0
2439,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.450278,2459,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.450278,0.0
2440,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.185833,126.485833,2460,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.185833,126.485833,0.0
2441,서천군 서면 오력도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.138056,126.476944,2461,서천군 서면 오력도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.138056,126.476944,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2466,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2482,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2494,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2506,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2518,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2530,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2538,태안군 근흥면 정족도해역 - 사각형어초 (1988년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2551,태안군 근흥면 정족도해역 - 사각형어초 (1987년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2559,태안군 근흥면 정족도해역 - 사각형어초 (1986년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2575,태안군 근흥면 정족도해역 - 사각형어초 (1978년),chungnam_points.gpx,36.642222,126.072778,0.0
2442,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.642222,126.072778,2605,태안군 근흥면 정족도해역 - 사각형어초 (1973년),chungnam_points.gpx,36.642222,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2467,태안군 근흥면 정족도해역 - 사각형어초 (1994년),chungnam_points.gpx,36.624167,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2483,태안군 근흥면 정족도해역 - 사각형어초 (1993년),chungnam_points.gpx,36.624167,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2495,태안군 근흥면 정족도해역 - 사각형어초 (1992년),chungnam_points.gpx,36.624167,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2507,태안군 근흥면 정족도해역 - 사각형어초 (1991년),chungnam_points.gpx,36.624167,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2519,태안군 근흥면 정족도해역 - 사각형어초 (1990년),chungnam_points.gpx,36.624167,126.072778,0.0
2443,태안군 근흥면 정족도해역 - 사각형어초 (1995년),chungnam_points.gpx,36.624167,126.072778,2531,태안군 근흥면 정족도해역 - 사각형어초 (1989년),chungnam_points.gpx,36.624167,126.072778,0.0
